,Country,GDP/CAP,refugees_asylum,continent
1001,Cyprus,11617.6923828125,67.0,Asia
1002,Cyprus,15261.41015625,53.0,Asia
1003,Cyprus,15139.2265625,45.0,Asia
1004,Cyprus,14234.244140625,38.0,Asia
1005,Cyprus,15092.826171875,77.0,Asia
1006,Cyprus,15287.9189453125,112.0,Asia
1007,Cyprus,14388.34765625,561.0,Asia
1008,Cyprus,14821.447265625,1939.0,Asia
1009,Cyprus,16093.21484375,2197.0,Asia
1010,Cyprus,20252.23828125,5404.0,Asia
1011,Cyprus,23792.62109375,10520.0,Asia
1012,Cyprus,24959.259765625,13754.0,Asia
1013,Cyprus,26729.32421875,13417.0,Asia
1014,Cyprus,31244.92578125,13073.0,Asia
1015,Cyprus,35397.36328125,9461.0,Asia
1016,Cyprus,32109.2421875,7891.0,Asia
1017,Cyprus,31105.3984375,8782.0,Asia
1018,Cyprus,32486.4296875,6540.0,Asia
1019,Cyprus,28993.349609375,6251.0,Asia
1020,Cyprus,27799.119140625,6508.0,Asia
1021,Cyprus,27245.365234375,7556.0,Asia
1022,Cyprus,23487.125,9272.0,Asia
1023,Cyprus,24715.73046875,11527.0,Asia
1024,Cyprus,26697.171875,15006.0,Asia
1025,Cyprus,29418.935546875,21269.0,Asia
1026,Cyprus,29417.138671875,31110.0,Asia
1027,Cyprus,28036.189453125,34480.0,Asia
1028,Cyprus,31551.81640625,41613.0,Asia
1029,Czechia,2896.60913065504,691.0,
1030,Czechia,3372.86542951101,9399.0,
1031,Czechia,3956.1783495613,188.0,
1032,Czechia,4630.55121674353,1186.0,
1033,Czechia,5824.12129119574,2655.0,
1034,Czechia,6532.83705470198,2266.0,
1035,Czechia,6034.48843731935,1731.0,
1036,Czechia,6489.7036188033,1805.0,
1037,Czechia,6337.41912037126,1232.0,
1038,Czechia,6029.03819275358,6201.0,
1039,Czechia,6637.04165713981,12803.0,
1040,Czechia,8060.86870292424,8941.0,
1041,Czechia,9818.56849307488,5253.0,
1042,Czechia,11749.8526643577,2737.0,
1043,Czechia,13430.6698955613,2726.0,
1044,Czechia,15261.7975911138,4760.0,
1045,Czechia,18466.5479299216,4195.0,
1046,Czechia,22804.5776774507,3517.0,
1047,Czechia,19861.6974295256,3534.0,
1048,Czechia,19960.0684872157,3455.0,
1049,Czechia,21871.2660754128,3333.0,
1050,Czechia,19870.8012123403,3346.0,
1051,Czechia,20133.1691431353,3258.0,
1052,Czechia,19890.9199056648,3588.0,
1053,Czechia,17829.6983223668,4294.0,
1054,Czechia,18575.2320271915,4409.0,
1055,Czechia,20636.199952435,4439.0,
1056,Czechia,23424.4804601855,4096.0,
1057,Czechia,23664.8478631108,3686.0,
1058,Czechia,22992.8793833348,3456.0,
1059,Czechia,26821.2452279995,2982.0,
1060,Denmark,26891.4464489571,32887.0,Europe
1061,Denmark,27011.3774590051,36100.0,Europe
1062,Denmark,29569.6603567112,39124.0,Europe
1063,Denmark,27597.9752286357,44570.0,Europe
1064,Denmark,29995.5796235479,49564.0,Europe
1065,Denmark,35351.3654606819,64850.0,Europe
1066,Denmark,35650.7140860994,66371.0,Europe
1067,Denmark,32835.9399398833,68106.0,Europe
1068,Denmark,33368.142415092,68996.0,Europe
1069,Denmark,33440.7948054204,68982.0,Europe
1070,Denmark,30743.5476816354,77143.0,Europe
1071,Denmark,30751.654348268,78853.0,Europe
1072,Denmark,33228.6935448819,78197.0,Europe
1073,Denmark,40458.7773986609,71870.0,Europe
1074,Denmark,46511.5983324305,66125.0,Europe
1075,Denmark,48799.8256011275,44862.0,Europe
1076,Denmark,52026.9995142723,37086.0,Europe
1077,Denmark,58487.0549677696,27316.0,Europe
1078,Denmark,64322.0635020842,23870.0,Europe
1079,Denmark,58163.2768762815,21486.0,Europe
1080,Denmark,58041.3984363385,21241.0,Europe
1081,Denmark,61753.647131977,14801.0,Europe
1082,Denmark,58507.5080517852,13336.0,Europe
1083,Denmark,61191.1937042028,14758.0,Europe
1084,Denmark,62548.9847332908,22035.0,Europe
1085,Denmark,53254.8563700916,30243.0,Europe
1086,Denmark,54663.9983719195,40502.0,Europe
1087,Denmark,57610.0981801135,39897.0,Europe
1088,Denmark,61591.9288698958,39298.0,Europe
1089,Denmark,59592.9806886454,38955.0,Europe
1090,Denmark,60915.4243995462,37974.0,Europe
1091,Denmark,68007.7566732954,37542.0,Europe
1092,Djibouti,783.695854246259,77606.0,Africa
1093,Djibouti,735.730386933419,96144.0,Africa
1094,Djibouti,767.106235863007,28000.0,Africa
1095,Djibouti,762.475184062753,34065.0,Africa
1096,Djibouti,788.624473308358,33410.0,Africa
1097,Djibouti,790.51610670884,27310.0,Africa
1098,Djibouti,766.315696967451,25080.0,Africa
1099,Djibouti,752.749446680863,23589.0,Africa
1100,Djibouti,740.038953117996,23577.0,Africa
1101,Djibouti,745.206782171228,23266.0,Africa
1102,Djibouti,742.865697154312,23645.0,Africa
1103,Djibouti,747.779122941073,23636.0,Africa
1104,Djibouti,749.081632535869,22157.0,Africa
1105,Djibouti,771.374231644966,28685.0,Africa
1106,Djibouti,813.897943575246,18033.0,Africa
1107,Djibouti,852.890188282475,10472.0,Africa
1108,Djibouti,907.817943782596,9271.0,Africa
1109,Djibouti,980.031032399576,7137.0,Africa
1110,Djibouti,1131.63572564038,9654.0,Africa
1111,Djibouti,1164.25168346453,13018.0,Africa
1112,Djibouti,1227.82085311429,15829.0,Africa
1113,Djibouti,1322.72625083956,22240.0,Africa
1114,Djibouti,1418.46085811933,22229.0,Africa
1115,Djibouti,2102.19794830208,23802.0,Africa
1116,Djibouti,2239.11453821208,24357.0,Africa
1117,Djibouti,2409.31190224284,22008.0,Africa
1118,Djibouti,2545.73879850905,25741.0,Africa
1119,Djibouti,2655.73321960188,26910.0,Africa
1120,Djibouti,2755.83829341814,28772.0,Africa
1121,Djibouti,2876.04366371536,30792.0,Africa
1122,Djibouti,2917.9962809563,32004.0,Africa
1123,Djibouti,3150.43672926335,34695.0,Africa
1124,Ecuador,1458.32687154356,510.0,South America
1125,Ecuador,1589.75217357078,280.0,South America
1126,Ecuador,1657.85872039798,204.0,South America
1127,Ecuador,1701.159458991,232.0,South America
1128,Ecuador,2001.17815885333,238.0,South America
1129,Ecuador,2113.2636522054,204.0,South America
1130,Ecuador,2142.3286405069,213.0,South America
1131,Ecuador,2349.21868534704,218.0,South America
1132,Ecuador,2293.65582793553,244.0,South America
1133,Ecuador,1582.75860694668,309.0,South America
1134,Ecuador,1451.53088517998,1745.0,South America
1135,Ecuador,1904.81367007224,4174.0,South America
1136,Ecuador,2184.209243808,5863.0,South America
1137,Ecuador,2438.34368429156,8921.0,South America
1138,Ecuador,2703.56567057465,10068.0,South America
1139,Ecuador,3014.3100093159,12520.0,South America
1140,Ecuador,3340.84090289849,17283.0,South America
1141,Ecuador,3579.03224391806,292263.0,South America
1142,Ecuador,4260.43318396471,135268.0,South America
1143,Ecuador,4240.70259271564,167125.0,South America
1144,Ecuador,4640.24634437845,171096.0,South America
1145,Ecuador,5202.65645902066,144941.0,South America
1146,Ecuador,5678.45572070003,138346.0,South America
1147,Ecuador,6050.3546113274,134741.0,South America
1148,Ecuador,6374.6314856366,133712.0,South America
1149,Ecuador,6130.58667556768,133094.0,South America
1150,Ecuador,6079.08873612077,127390.0,South America
1151,Ecuador,6246.40425217932,104300.0,South America
1152,Ecuador,6321.34940071717,118594.0,South America
1153,Ecuador,6233.25816692363,129562.0,South America
1154,Ecuador,5645.19928965332,130583.0,South America
1155,Ecuador,5965.13287054416,63740.0,South America
1156,El Salvador,897.59298208612,20300.0,North America
1157,El Salvador,961.778992029035,20099.0,North America
1158,El Salvador,1047.04315726038,19903.0,North America
1159,El Salvador,1186.34072499191,161.0,North America
1160,El Salvador,1348.90791173359,153.0,North America
1161,El Salvador,1552.13020783046,153.0,North America
1162,El Salvador,1653.63054885685,148.0,North America
1163,El Salvador,1749.50183461649,106.0,North America
1164,El Salvador,1858.37139425221,30.0,North America
1165,El Salvador,1904.87490234395,21.0,North America
1166,El Salvador,1977.84061443838,62.0,North America
1167,El Salvador,2051.15877420114,74.0,North America
1168,El Salvador,2106.73946874831,79.0,North America
1169,El Salvador,2197.48200095937,251.0,North America
1170,El Salvador,2273.95550275819,235.0,North America
1171,El Salvador,2434.32353117029,51.0,North America
1172,El Salvador,2651.43088765876,39.0,North America
1173,El Salvador,2814.58988893523,44.0,North America
1174,El Salvador,2964.172140237,34.0,North America
1175,El Salvador,2889.68588721937,86.0,North America
1176,El Salvador,3017.3073947577,57.0,North America
1177,El Salvador,3304.97418347889,44.0,North America
1178,El Salvador,3471.05126865498,43.0,North America
1179,El Salvador,3555.16209958481,47.0,North America
1180,El Salvador,3638.51765819162,33.0,North America
1181,El Salvador,3761.51368000275,46.0,North America
1182,El Salvador,3870.31298246063,41.0,North America
1183,El Salvador,3986.04901435439,45.0,North America
1184,El Salvador,4145.86235103186,60.0,North America
1185,El Salvador,4280.28840404719,77.0,North America
1186,El Salvador,3903.39583878605,101.0,North America
1187,El Salvador,4551.18466141298,164.0,North America
1188,Eritrea,236.130124297588,5.0,Africa
1189,Eritrea,260.312514902478,704.0,Africa
1190,Eritrea,267.944681117364,1081.0,Africa
1191,Eritrea,306.322258244353,2105.0,Africa
1192,Eritrea,299.573125105612,2606.0,Africa
1193,Eritrea,320.966609421161,2501.0,Africa
1194,Eritrea,292.352238410153,2972.0,Africa
1195,Eritrea,295.19692403481,1984.0,Africa
1196,Eritrea,305.601464020916,2272.0,Africa
1197,Eritrea,286.29759578769,3624.0,Africa
1198,Eritrea,327.975798198817,4090.0,Africa
1199,Eritrea,401.374525156058,4691.0,Africa
1200,Eritrea,387.898961039094,6007.0,Africa
1201,Eritrea,420.528739757639,6622.0,Africa
1202,Eritrea,450.409713679088,7058.0,Africa
1203,Eritrea,459.178402670323,4990.0,Africa
1204,Eritrea,602.063223832873,4886.0,Africa
1205,Eritrea,504.972460176652,4944.0,Africa
1206,Eritrea,643.790042311239,4726.0,Africa
1207,Estonia,4070.60902410208,10.0,Europe
1208,Estonia,4505.85833233188,26.0,Europe
1209,Estonia,5341.62894677002,11.0,Europe
1210,Estonia,7203.52303786646,6.0,Europe
1211,Estonia,8914.10355674451,16.0,Europe
1212,Estonia,12639.4000677296,5.0,Europe
1213,Estonia,16744.5844516343,11.0,Europe
1214,Estonia,18204.9664786762,21.0,Europe
1215,Estonia,14711.7352728223,35.0,Europe
1216,Estonia,14663.0446126465,36.0,Europe
1217,Estonia,17487.8047830922,39.0,Europe
1218,Estonia,17403.2053254767,48.0,Europe
1219,Estonia,19056.0019226989,67.0,Europe
1220,Estonia,20261.0667303886,166.0,Europe
1221,Estonia,17402.0376128079,231.0,Europe
1222,Estonia,18295.3429322114,355.0,Europe
1223,Estonia,20437.765376736,441.0,Europe
1224,Estonia,23165.8494786437,349.0,Europe
1225,Estonia,23424.4847073518,364.0,Europe
1226,Estonia,23595.2436836441,282.0,Europe
1227,Estonia,27943.701219882,336.0,Europe
1228,Eswatini,1305.25612452463,42074.0,
1229,Eswatini,1299.45645145184,49569.0,
1230,Eswatini,1388.68875738014,55580.0,
1231,Eswatini,1423.46800805311,48890.0,
1232,Eswatini,1488.13924068801,645.0,
1233,Eswatini,1781.70149297452,712.0,
1234,Eswatini,1646.24229830665,575.0,
1235,Eswatini,1732.75562683268,591.0,
1236,Eswatini,1568.81235831462,589.0,
1237,Eswatini,1519.96272696766,613.0,
1238,Eswatini,1686.66433741666,690.0,
1239,Eswatini,1481.16308195353,1050.0,
1240,Eswatini,1362.97664491532,1020.0,
1241,Eswatini,2075.57511128056,1011.0,
1242,Eswatini,2599.15214954166,1008.0,
1243,Eswatini,2964.98554128843,1019.0,
1244,Eswatini,3053.95466968225,1008.0,
1245,Eswatini,3200.49667194931,1040.0,
1246,Eswatini,3022.46459229813,1215.0,
1247,Eswatini,3270.12772738415,1360.0,
1248,Eswatini,4035.54660730056,757.0,
1249,Eswatini,4360.97918640339,757.0,
1250,Eswatini,4396.56251946722,914.0,
1251,Eswatini,4111.10964734079,1032.0,
1252,Eswatini,3928.50682779538,777.0,
1253,Eswatini,3583.31129031343,957.0,
1254,Eswatini,3339.99289890327,1102.0,
1255,Eswatini,3824.04678338499,1334.0,
1256,Eswatini,4020.27305022394,1613.0,
1257,Eswatini,3843.3773913814,1903.0,
1258,Eswatini,3372.89560064925,2049.0,
1259,Eswatini,3978.4035281759,1541.0,
1260,Ethiopia,254.295254599846,773764.0,Africa
1261,Ethiopia,269.614763064257,529620.0,Africa
1262,Ethiopia,201.743502561167,431824.0,Africa
1263,Ethiopia,164.165053540403,272632.0,Africa
1264,Ethiopia,124.558149636587,348074.0,Africa
1265,Ethiopia,133.341100582353,393479.0,Africa
1266,Ethiopia,144.03164867784,390528.0,Africa
1267,Ethiopia,140.269855485857,323064.0,Africa
1268,Ethiopia,123.830522318538,262158.0,Africa
1269,Ethiopia,118.333127942669,257683.0,Africa
1270,Ethiopia,122.962293496623,197993.0,Africa
1271,Ethiopia,119.261857260772,152554.0,Africa
1272,Ethiopia,110.460874721483,132951.0,Africa
1273,Ethiopia,117.860164733528,130279.0,Africa
1274,Ethiopia,134.542486332684,116021.0,Africa
1275,Ethiopia,160.076791772058,101021.0,Africa
1276,Ethiopia,191.75129245508,97287.0,Africa
1277,Ethiopia,240.347971955032,85357.0,Africa
1278,Ethiopia,320.861089711683,85229.0,Africa
1279,Ethiopia,373.893958712145,124321.0,Africa
1280,Ethiopia,335.438495270931,155302.0,Africa
1281,Ethiopia,348.001348291465,290179.0,Africa
1282,Ethiopia,458.550920793057,377225.0,Africa
1283,Ethiopia,490.791804039986,434863.0,Africa
1284,Ethiopia,557.534148360438,663640.0,Africa
1285,Ethiopia,630.31268211446,738207.0,Africa
1286,Ethiopia,705.616304982959,793579.0,Africa
1287,Ethiopia,755.751767671957,892005.0,Africa
1288,Ethiopia,758.299059582623,905362.0,Africa
1289,Ethiopia,840.449451464836,734800.0,Africa
1290,Ethiopia,918.652594077418,802355.0,Africa
1291,Ethiopia,925.077428048534,823534.0,Africa
1292,Fiji,2487.04028921562,9.0,
1293,Fiji,2672.43577032827,7.0,
1294,Fiji,3928.92173857964,5.0,
1295,Fiji,3184.68912291481,5.0,
1296,Fiji,3469.16591690207,5.0,
1297,Fiji,4160.68402100408,5.0,
1298,Fiji,4359.77534993306,7.0,
1299,Fiji,4586.89792093973,7.0,
1300,Fiji,5305.19092336933,18.0,
1301,Fiji,5105.26262664449,13.0,
1302,Fiji,5368.42324040397,7.0,
1303,Fiji,5825.1292069741,17.0,
1304,Fiji,6073.33638842434,17.0,
1305,Fiji,5968.30055949885,22.0,
1306,Fiji,4864.11704680273,19.0,
1307,Fiji,4646.6127232145,18.0,
1308,Finland,28364.6450765922,2348.0,Europe
1309,Finland,25484.7392935746,4561.0,Europe
1310,Finland,22319.059460246,5950.0,Europe
1311,Finland,17608.8123902264,8511.0,Europe
1312,Finland,20301.333085866,9511.0,Europe
1313,Finland,26271.5998141691,10191.0,Europe
1314,Finland,25783.4504878611,11382.0,Europe
1315,Finland,24691.8728133698,12017.0,Europe
1316,Finland,26009.2694886182,12288.0,Europe
1317,Finland,26186.1900105755,12866.0,Europe
1318,Finland,24345.9148217032,14571.0,Europe
1319,Finland,24967.7925153182,12726.0,Europe
1320,Finland,26997.7529897788,12485.0,Europe
1321,Finland,32927.6802919408,10835.0,Europe
1322,Finland,37772.1781110398,11309.0,Europe
1323,Finland,39054.8504423825,11801.0,Europe
1324,Finland,41222.6020004611,12939.0,Europe
1325,Finland,48476.3927287052,6913.0,Europe
1326,Finland,53772.7942390019,9357.0,Europe
1327,Finland,47481.4845364339,11211.0,Europe
1328,Finland,46505.3031791811,10796.0,Europe
1329,Finland,51148.9316365833,11432.0,Europe
1330,Finland,47708.0612784469,11777.0,Europe
1331,Finland,49892.2233632732,12746.0,Europe
1332,Finland,50327.2402902632,13517.0,Europe
1333,Finland,42801.9081167285,37032.0,Europe
1334,Finland,43814.0265056965,23961.0,Europe
1335,Finland,46412.1364777169,23894.0,Europe
1336,Finland,49987.6261584968,25551.0,Europe
1337,Finland,48629.8582283032,31766.0,Europe
1338,Finland,49170.7521512441,29744.0,Europe
1339,Finland,53654.7502964259,26486.0,Europe
1340,France,21865.5552539348,193000.0,Europe
1341,France,21675.7060879719,174756.0,Europe
1342,France,23814.227367599,156512.0,Europe
1343,France,22380.331904695,166269.0,Europe
1344,France,23496.367675721,195288.0,Europe
1345,France,26889.4250554833,155240.0,Europe
1346,France,26870.2852380937,151331.0,Europe
1347,France,24226.8846867539,146558.0,Europe
1348,France,24971.5744885632,140213.0,Europe
1349,France,24678.3910613218,129722.0,Europe
1350,France,22416.425417915,132508.0,Europe
1351,France,22449.3396931175,166152.0,Europe
1352,France,24288.2700193508,166770.0,Europe
1353,France,29627.92426353,153738.0,Europe
1354,France,33797.1624418436,199198.0,Europe
1355,France,34768.1759037525,178595.0,Europe
1356,France,36470.2128399313,183005.0,Europe
1357,France,41557.6235648179,184064.0,Europe
1358,France,45515.9617533473,202702.0,Europe
1359,France,41737.7635518137,236881.0,Europe
1360,France,40676.0647913181,249263.0,Europe
1361,France,43846.4660764798,259447.0,Europe
1362,France,40870.8523645734,267750.0,Europe
1363,France,42602.7179652667,284178.0,Europe
1364,France,43068.5487241739,308074.0,Europe
1365,France,36652.9223052178,336160.0,Europe
1366,France,37062.5335723829,367291.0,Europe
1367,France,38781.0494870836,400273.0,Europe
1368,France,41557.8548588876,457400.0,Europe
1369,France,40494.8982936276,510055.0,Europe
1370,France,39055.2829280754,554192.0,Europe
1371,France,43658.9789781222,575622.0,Europe
1372,Gabon,6055.06024847805,417.0,Africa
1373,Gabon,5349.45218237547,220.0,Africa
1374,Gabon,5390.53680724247,272.0,Africa
1375,Gabon,3832.09323427579,597.0,Africa
1376,Gabon,4419.79056934776,790.0,Africa
1377,Gabon,4948.75316189166,797.0,Africa
1378,Gabon,4514.99387102275,864.0,Africa
1379,Gabon,3705.81793161305,1127.0,Africa
1380,Gabon,3758.16193587765,15069.0,Africa
1381,Gabon,3991.15702215689,21015.0,Africa
1382,Gabon,3844.56131246351,19205.0,Africa
1383,Gabon,3976.64695098087,19132.0,Africa
1384,Gabon,4724.25501012051,19121.0,Africa
1385,Gabon,5483.14490740061,18617.0,Africa
1386,Gabon,6570.96280419631,13385.0,Africa
1387,Gabon,6873.45431163044,12548.0,Africa
1388,Gabon,8036.9202578881,13080.0,Africa
1389,Gabon,9732.22742799261,13294.0,Africa
1390,Gabon,7325.90987146375,13120.0,Africa
1391,Gabon,8399.59670299557,13135.0,Africa
1392,Gabon,10273.7990117299,4126.0,Africa
1393,Gabon,9348.5155721976,4029.0,Africa
1394,Gabon,9250.08156410837,4020.0,Africa
1395,Gabon,9255.36859701951,2891.0,Africa
1396,Gabon,7090.45460996325,2876.0,Africa
1397,Gabon,6722.1983928425,2837.0,Africa
1398,Gabon,6975.69579258695,850.0,Africa
1399,Gabon,7694.90604516325,768.0,Africa
1400,Gabon,7523.8622784598,530.0,Africa
1401,Gabon,6680.08267035383,547.0,Africa
1402,Gabon,8635.32569443437,325.0,Africa
1403,Georgia,578.344609852583,100.0,Asia
1404,Georgia,689.05944138472,95.0,Asia
1405,Georgia,807.032285752352,161.0,Asia
1406,Georgia,851.52595816837,19.0,Asia
1407,Georgia,673.54343867503,5181.0,Asia
1408,Georgia,749.908534993961,7621.0,Asia
1409,Georgia,801.990413888373,7902.0,Asia
1410,Georgia,853.516453713318,4194.0,Asia
1411,Georgia,1010.0079801313,3864.0,Asia
1412,Georgia,1305.04748557208,2568.0,Asia
1413,Georgia,1642.76093756395,2505.0,Asia
1414,Georgia,1996.05712927664,1382.0,Asia
1415,Georgia,2635.35388202963,1056.0,Asia
1416,Georgia,3324.73587905411,1015.0,Asia
1417,Georgia,2822.66743023352,893.0,Asia
1418,Georgia,3233.29594347421,680.0,Asia
1419,Georgia,4021.74330617286,497.0,Asia
1420,Georgia,4421.81824228013,919.0,Asia
1421,Georgia,4623.74572473419,1172.0,Asia
1422,Georgia,4739.18833846421,2098.0,Asia
1423,Georgia,4014.18594419329,2693.0,Asia
1424,Georgia,4062.16988757379,2427.0,Asia
1425,Georgia,4357.00093554628,2619.0,Asia
1426,Georgia,4722.0424231414,2664.0,Asia
1427,Georgia,4696.15058555612,2466.0,Asia
1428,Georgia,4255.74299321254,3062.0,Asia
1429,Georgia,5023.27437961979,3047.0,Asia
1430,Germany,22303.9613266628,816000.0,Europe
1431,Germany,23357.757725073,821500.0,Europe
1432,Germany,26438.2303888417,1236000.0,Europe
1433,Germany,25522.6295733618,1418000.0,Europe
1434,Germany,27076.60675014,1354600.0,Europe
1435,Germany,31658.3493789135,1267900.0,Europe
1436,Germany,30485.8665482279,1266000.0,Europe
1437,Germany,26964.0494672673,1049000.0,Europe
1438,Germany,27289.0593603191,949200.0,Europe
1439,Germany,26734.9425369252,975500.0,Europe
1440,Germany,23694.7604830673,976234.0,Europe
1441,Germany,23628.3272122367,988493.0,Europe
1442,Germany,25197.2656001848,1143976.0,Europe
1443,Germany,30310.3575963774,1088435.0,Europe
1444,Germany,34106.6581224001,962738.0,Europe
1445,Germany,34520.2396492496,771594.0,Europe
1446,Germany,36353.8803343631,658114.0,Europe
1447,Germany,41640.0808695147,612880.0,Europe
1448,Germany,45612.7106221441,615982.0,Europe
1449,Germany,41650.3678297162,632662.0,Europe
1450,Germany,41572.4559481507,646180.0,Europe
1451,Germany,46705.8957963353,634326.0,Europe
1452,Germany,43855.8544658618,675242.0,Europe
1453,Germany,46298.9229177341,323060.0,Europe
1454,Germany,48023.8699845462,443103.0,Europe
1455,Germany,41103.2564363768,736668.0,Europe
1456,Germany,42136.1207907991,1256774.0,Europe
1457,Germany,44652.5891722719,1399622.0,Europe
1458,Germany,47939.2782884504,1433074.0,Europe
1459,Germany,46793.6867616004,1455913.0,Europe
1460,Germany,46772.8253507545,1453753.0,Europe
1461,Germany,51203.5544731043,1509561.0,Europe
1462,Ghana,381.250837573773,8123.0,Africa
1463,Ghana,416.357387573226,8128.0,Africa
1464,Ghana,394.907037299072,12114.0,Africa
1465,Ghana,358.470760447565,150095.0,Africa
1466,Ghana,319.500458689222,113665.0,Africa
1467,Ghana,370.731368016014,83201.0,Africa
1468,Ghana,388.644968786731,35613.0,Africa
1469,Ghana,377.233058048373,22853.0,Africa
1470,Ghana,399.737407504915,14558.0,Africa
1471,Ghana,402.536317922518,13256.0,Africa
1472,Ghana,253.389128238287,13154.0,Africa
1473,Ghana,263.171978395562,14176.0,Africa
1474,Ghana,297.053343140232,42264.0,Africa
1475,Ghana,357.833120475132,48030.0,Africa
1476,Ghana,405.422648152147,48062.0,Africa
1477,Ghana,477.60584133816,59035.0,Africa
1478,Ghana,884.941312734753,50529.0,Africa
1479,Ghana,1047.22076256788,35402.0,Africa
1480,Ghana,1178.92786830433,18696.0,Africa
1481,Ghana,1043.9804678131,14250.0,Africa
1482,Ghana,1258.94923018324,14576.0,Africa
1483,Ghana,1501.08385003017,26225.0,Africa
1484,Ghana,1536.59184802508,18615.0,Africa
1485,Ghana,2282.34990530706,20519.0,Africa
1486,Ghana,1942.90509974861,21082.0,Africa
1487,Ghana,1711.29066611485,19254.0,Africa
1488,Ghana,1900.40593746601,13231.0,Africa
1489,Ghana,1998.73797992081,13456.0,Africa
1490,Ghana,2180.04157022729,13208.0,Africa
1491,Ghana,2167.91158941087,13455.0,Africa
1492,Ghana,2176.57945945697,13917.0,Africa
1493,Ghana,2363.29929621422,13773.0,Africa
1494,Greece,9600.18523506603,8488.0,Europe
1495,Greece,10188.3697801238,8989.0,Europe
1496,Greece,11176.4584190614,8456.0,Europe
1497,Greece,10401.9830146096,7859.0,Europe
1498,Greece,11091.2838472779,7773.0,Europe
1499,Greece,12959.3242908115,4428.0,Europe
1500,Greece,13749.1151120679,5780.0,Europe
1501,Greece,13427.8325055002,5520.0,Europe
1502,Greece,13472.1376092623,6145.0,Europe
1503,Greece,13249.6633239242,6283.0,Europe
1504,Greece,12072.9293569196,9025.0,Europe
1505,Greece,12549.036894906,13171.0,Europe
1506,Greece,14177.5721592705,4579.0,Europe
1507,Greece,18518.3788387396,10013.0,Europe
1508,Greece,21995.477943746,9842.0,Europe
1509,Greece,22560.1472939077,11251.0,Europe
1510,Greece,24821.9367451879,15791.0,Europe
1511,Greece,28863.9732885018,30676.0,Europe
1512,Greece,32127.9831943287,40204.0,Europe
1513,Greece,29828.7560245271,49901.0,Europe
1514,Greece,26716.6488260274,57157.0,Europe
1515,Greece,25483.8825644931,45508.0,Europe
1516,Greece,21912.9982879517,38273.0,Europe
1517,Greece,21787.7877636035,53268.0,Europe
1518,Greece,21616.7100094908,42190.0,Europe
1519,Greece,18083.8779056547,50953.0,Europe
1520,Greece,17923.9668134716,86371.0,Europe
1521,Greece,18582.0893411631,83176.0,Europe
1522,Greece,19756.990456255,137503.0,Europe
1523,Greece,19144.284387556,186138.0,Europe
1524,Greece,17658.9473011192,163974.0,Europe
1525,Greece,20192.5963039061,156697.0,Europe
1526,Grenada,6760.96124360315,5.0,North America
1527,Grenada,6775.7525011393,5.0,North America
1528,Guatemala,845.306962105181,223377.0,North America
1529,Guatemala,1011.75496628105,223236.0,North America
1530,Guatemala,1093.96290835701,222929.0,North America
1531,Guatemala,1164.374025081,4689.0,North America
1532,Guatemala,1293.47019794619,4672.0,North America
1533,Guatemala,1424.68254256258,1497.0,North America
1534,Guatemala,1487.60765839974,1560.0,North America
1535,Guatemala,1649.00160206099,1501.0,North America
1536,Guatemala,1755.84958223191,814.0,North America
1537,Guatemala,1619.51073552531,731.0,North America
1538,Guatemala,1664.29895827045,725.0,North America
1539,Guatemala,1550.36036555447,733.0,North America
1540,Guatemala,1682.99450068936,739.0,North America
1541,Guatemala,1737.87928692973,714.0,North America
1542,Guatemala,1859.098363351,655.0,North America
1543,Guatemala,2068.50012859333,388.0,North America
1544,Guatemala,2251.08796275499,379.0,North America
1545,Guatemala,2490.74912665208,377.0,North America
1546,Guatemala,2802.46196190125,132.0,North America
1547,Guatemala,2651.81712283814,127.0,North America
1548,Guatemala,2852.54732650116,137.0,North America
1549,Guatemala,3228.0457411296,153.0,North America
1550,Guatemala,3355.03691881272,162.0,North America
1551,Guatemala,3522.77370621475,168.0,North America
1552,Guatemala,3779.64233613025,257.0,North America
1553,Guatemala,3994.63691288475,345.0,North America
1554,Guatemala,4173.30166619474,295.0,North America
1555,Guatemala,4454.04814983548,388.0,North America
1556,Guatemala,4485.73125489372,631.0,North America
1557,Guatemala,4647.69334663252,1039.0,North America
1558,Guatemala,4604.57667897864,1226.0,North America
1559,Guatemala,5025.5422907779,1949.0,North America
1560,Guinea,419.686784901745,325000.0,Africa
1561,Guinea,455.740532936423,547961.0,Africa
1562,Guinea,480.756264016149,478491.0,Africa
1563,Guinea,465.377727018743,577156.0,Africa
1564,Guinea,465.855226081146,553236.0,Africa
1565,Guinea,494.582071897826,672293.0,Africa
1566,Guinea,503.5676677908,663849.0,Africa
1567,Guinea,482.442184805233,435294.0,Africa
1568,Guinea,448.965314147432,482463.0,Africa
1569,Guinea,423.40381085239,501544.0,Africa
1570,Guinea,359.286673514741,427210.0,Africa
1571,Guinea,335.014298551044,179318.0,Africa
1572,Guinea,343.934585592782,182535.0,Africa
1573,Guinea,392.879834305685,186884.0,Africa
1574,Guinea,405.696050720588,145557.0,Africa
1575,Guinea,321.338636176284,67328.0,Africa
1576,Guinea,452.2761597158,35349.0,Africa
1577,Guinea,657.993474435696,29237.0,Africa
1578,Guinea,712.099416689035,22113.0,Africa
1579,Guinea,670.261258794354,16245.0,Africa
1580,Guinea,667.281604343068,14873.0,Africa
1581,Guinea,644.50254459569,17210.0,Africa
